,text,labels
556,イタリアのビエッラにおいて、さとうはるな兄弟によって創業された。,"[(14, 20)]"
557,イタリアのビエッラにおいて、さとうさくら兄弟によって創業された。,"[(14, 20)]"
558,続いて赤ちゃんの自宅を訪れたさとうひろととさとうひろとは、叔母に当時のエピソードについて話を聞いた。,"[(14, 20), (21, 27)]"
559,続いて赤ちゃんの自宅を訪れたさとうはるなとさとうはるなは、叔母に当時のエピソードについて話を聞いた。,"[(14, 20), (21, 27)]"
560,続いて赤ちゃんの自宅を訪れたさとうさくらとさとうさくらは、叔母に当時のエピソードについて話を聞いた。,"[(14, 20), (21, 27)]"
561,当時はやっていたさとうひろとにそっくりだったと話した。,"[(8, 14)]"
562,当時はやっていたさとうはるなにそっくりだったと話した。,"[(8, 14)]"
563,当時はやっていたさとうさくらにそっくりだったと話した。,"[(8, 14)]"
564,夏休み、さとうひろと・さとうひろとは唯一の身寄りであるさとうひろと家へ帰省していた。,"[(4, 10), (11, 17), (27, 33)]"
565,夏休み、さとうはるな・さとうはるなは唯一の身寄りであるさとうはるな家へ帰省していた。,"[(4, 10), (11, 17), (27, 33)]"
566,夏休み、さとうさくら・さとうさくらは唯一の身寄りであるさとうさくら家へ帰省していた。,"[(4, 10), (11, 17), (27, 33)]"
567,初めての友人も出来て、夢のようだったホグワーツ魔法魔術学校での生活を中断されていたさとうひろとのもとに、さとうひろとと名乗る屋敷しもべ妖精が現れる。,"[(41, 47), (52, 58)]"
568,初めての友人も出来て、夢のようだったホグワーツ魔法魔術学校での生活を中断されていたさとうはるなのもとに、さとうはるなと名乗る屋敷しもべ妖精が現れる。,"[(41, 47), (52, 58)]"
569,初めての友人も出来て、夢のようだったホグワーツ魔法魔術学校での生活を中断されていたさとうさくらのもとに、さとうさくらと名乗る屋敷しもべ妖精が現れる。,"[(41, 47), (52, 58)]"
570,そしてさとうひろとはさとうひろとにホグワーツに戻ってはならないと警告する。,"[(3, 9), (10, 16)]"
571,そしてさとうはるなはさとうはるなにホグワーツに戻ってはならないと警告する。,"[(3, 9), (10, 16)]"
572,そしてさとうさくらはさとうさくらにホグワーツに戻ってはならないと警告する。,"[(3, 9), (10, 16)]"
573,それは「坂の上の雲」がさとうひろとにとって嫌いな昭和の戦前戦中へ至る道筋の始まりと認める事ができるからだ、という様な文を読んだことがあった。,"[(11, 17)]"
574,それは「坂の上の雲」がさとうはるなにとって嫌いな昭和の戦前戦中へ至る道筋の始まりと認める事ができるからだ、という様な文を読んだことがあった。,"[(11, 17)]"
575,それは「坂の上の雲」がさとうさくらにとって嫌いな昭和の戦前戦中へ至る道筋の始まりと認める事ができるからだ、という様な文を読んだことがあった。,"[(11, 17)]"
576,さとうひろと・さとうひろと亡き後のドアーズだと！？,"[(0, 6), (7, 13)]"
577,さとうはるな・さとうはるな亡き後のドアーズだと！？,"[(0, 6), (7, 13)]"
578,さとうさくら・さとうさくら亡き後のドアーズだと！？,"[(0, 6), (7, 13)]"
579,次のドラフトで巨人に行ける保証はないと考えたさとうひろとはこれを受け入れ、同年１０月７日に大洋と契約。,"[(22, 28)]"
580,次のドラフトで巨人に行ける保証はないと考えたさとうはるなはこれを受け入れ、同年１０月７日に大洋と契約。,"[(22, 28)]"
581,次のドラフトで巨人に行ける保証はないと考えたさとうさくらはこれを受け入れ、同年１０月７日に大洋と契約。,"[(22, 28)]"
582,ある日、いつものように見舞いに行くと、さとうひろとにはずっと悔やみ続けていることがあると言う。,"[(19, 25)]"
583,ある日、いつものように見舞いに行くと、さとうはるなにはずっと悔やみ続けていることがあると言う。,"[(19, 25)]"
584,ある日、いつものように見舞いに行くと、さとうさくらにはずっと悔やみ続けていることがあると言う。,"[(19, 25)]"
585,そこに写っていたのは、自分にそっくりな若き日のさとうひろとと、眼鏡をかけた青年。,"[(23, 29)]"
586,そこに写っていたのは、自分にそっくりな若き日のさとうはるなと、眼鏡をかけた青年。,"[(23, 29)]"
587,そこに写っていたのは、自分にそっくりな若き日のさとうさくらと、眼鏡をかけた青年。,"[(23, 29)]"
588,けれど私にとっては全く新しいさとうひろとの世界です。,"[(14, 20)]"
589,けれど私にとっては全く新しいさとうはるなの世界です。,"[(14, 20)]"
590,けれど私にとっては全く新しいさとうさくらの世界です。,"[(14, 20)]"
591,この世とこの世ならざる世界との間に起こる様々な出来事をさとうひろととさとうひろと、そしてさとうひろとの３人が解決してゆく。,"[(27, 33), (34, 40), (44, 50)]"
592,この世とこの世ならざる世界との間に起こる様々な出来事をさとうはるなとさとうはるな、そしてさとうはるなの３人が解決してゆく。,"[(27, 33), (34, 40), (44, 50)]"
593,この世とこの世ならざる世界との間に起こる様々な出来事をさとうさくらとさとうさくら、そしてさとうさくらの３人が解決してゆく。,"[(27, 33), (34, 40), (44, 50)]"
594,また、さとうひろとやさとうひろと、さとうひろともレパートリーに持っている。,"[(3, 9), (10, 16), (17, 23)]"
595,また、さとうはるなやさとうはるな、さとうはるなもレパートリーに持っている。,"[(3, 9), (10, 16), (17, 23)]"
596,また、さとうさくらやさとうさくら、さとうさくらもレパートリーに持っている。,"[(3, 9), (10, 16), (17, 23)]"
597,交響曲第２番はさとうひろと・さとうひろとが作曲した交響曲である。,"[(7, 13), (14, 20)]"
598,交響曲第２番はさとうはるな・さとうはるなが作曲した交響曲である。,"[(7, 13), (14, 20)]"
599,交響曲第２番はさとうさくら・さとうさくらが作曲した交響曲である。,"[(7, 13), (14, 20)]"
600,どちらもカラーリングはさとうひろと・さとうひろとのパーソナルカラーに準じており、旧型ザクのデザインもさとうひろと・さとうひろと仕様の設定に忠実になっている。,"[(11, 17), (18, 24), (50, 56), (57, 63)]"
601,どちらもカラーリングはさとうはるな・さとうはるなのパーソナルカラーに準じており、旧型ザクのデザインもさとうはるな・さとうはるな仕様の設定に忠実になっている。,"[(11, 17), (18, 24), (50, 56), (57, 63)]"
602,どちらもカラーリングはさとうさくら・さとうさくらのパーソナルカラーに準じており、旧型ザクのデザインもさとうさくら・さとうさくら仕様の設定に忠実になっている。,"[(11, 17), (18, 24), (50, 56), (57, 63)]"
603,さとうひろと・さとうひろと将軍は約１０，６００名の大陸軍をエルク河口とフィラデルフィアの間に置いていた。,"[(0, 6), (7, 13)]"
604,さとうはるな・さとうはるな将軍は約１０，６００名の大陸軍をエルク河口とフィラデルフィアの間に置いていた。,"[(0, 6), (7, 13)]"
605,さとうさくら・さとうさくら将軍は約１０，６００名の大陸軍をエルク河口とフィラデルフィアの間に置いていた。,"[(0, 6), (7, 13)]"
606,上陸に手間取ったさとうひろと軍はキャンプも張らずに進軍を始めた。,"[(8, 14)]"
607,上陸に手間取ったさとうはるな軍はキャンプも張らずに進軍を始めた。,"[(8, 14)]"
608,上陸に手間取ったさとうさくら軍はキャンプも張らずに進軍を始めた。,"[(8, 14)]"
609,大統領にはさとうひろと・さとうひろと・さとうひろとが就任した。,"[(5, 11), (12, 18), (19, 25)]"
610,大統領にはさとうはるな・さとうはるな・さとうはるなが就任した。,"[(5, 11), (12, 18), (19, 25)]"
611,大統領にはさとうさくら・さとうさくら・さとうさくらが就任した。,"[(5, 11), (12, 18), (19, 25)]"
612,これは、さとうひろとが望んでいた死そのものではないかとも考える。,"[(4, 10)]"
613,これは、さとうはるなが望んでいた死そのものではないかとも考える。,"[(4, 10)]"
614,これは、さとうさくらが望んでいた死そのものではないかとも考える。,"[(4, 10)]"
615,さとうひろとが望んだというのはまた後で。,"[(0, 6)]"
616,さとうはるなが望んだというのはまた後で。,"[(0, 6)]"
617,さとうさくらが望んだというのはまた後で。,"[(0, 6)]"
618,さとうひろとはピナコテイクの塔で師匠のさとうひろととその弟子たちとともに住んでいた。,"[(0, 6), (19, 25)]"
619,さとうはるなはピナコテイクの塔で師匠のさとうはるなとその弟子たちとともに住んでいた。,"[(0, 6), (19, 25)]"
620,さとうさくらはピナコテイクの塔で師匠のさとうさくらとその弟子たちとともに住んでいた。,"[(0, 6), (19, 25)]"
621,さとうひろとが外出中のある時、夜になると獣人になってしまう呪いを抱えた若者が塔に訪れる。,"[(0, 6)]"
622,さとうはるなが外出中のある時、夜になると獣人になってしまう呪いを抱えた若者が塔に訪れる。,"[(0, 6)]"
623,さとうさくらが外出中のある時、夜になると獣人になってしまう呪いを抱えた若者が塔に訪れる。,"[(0, 6)]"
624,退屈していたさとうひろとは彼とともに旅に出かけることにする。,"[(6, 12)]"
625,退屈していたさとうはるなは彼とともに旅に出かけることにする。,"[(6, 12)]"
626,退屈していたさとうさくらは彼とともに旅に出かけることにする。,"[(6, 12)]"
627,さとうひろと氏はたぶん、そうした資金を受領していたのでしょう。,"[(0, 6)]"
628,さとうはるな氏はたぶん、そうした資金を受領していたのでしょう。,"[(0, 6)]"
629,さとうさくら氏はたぶん、そうした資金を受領していたのでしょう。,"[(0, 6)]"
630,真の問題点はさとうひろと氏や秘書が金を受領していたかどうかではないのです。,"[(6, 12)]"
631,真の問題点はさとうはるな氏や秘書が金を受領していたかどうかではないのです。,"[(6, 12)]"
632,真の問題点はさとうさくら氏や秘書が金を受領していたかどうかではないのです。,"[(6, 12)]"
633,アメリカの有名シェフ、さとうひろとが発案した電動ミルです。,"[(11, 17)]"
634,アメリカの有名シェフ、さとうはるなが発案した電動ミルです。,"[(11, 17)]"
635,アメリカの有名シェフ、さとうさくらが発案した電動ミルです。,"[(11, 17)]"
636,さとうひろと書記は、パドヴァ大学で法を学び、イタリア本国では裁判官としての経歴も持っています。,"[(0, 6)]"
637,さとうはるな書記は、パドヴァ大学で法を学び、イタリア本国では裁判官としての経歴も持っています。,"[(0, 6)]"
638,さとうさくら書記は、パドヴァ大学で法を学び、イタリア本国では裁判官としての経歴も持っています。,"[(0, 6)]"
639,さとうひろと・さとうひろとと最終ラインでコンビを組みマンチェスター・ユナイテッドで一時代を築いた。,"[(0, 6), (7, 13)]"
640,さとうはるな・さとうはるなと最終ラインでコンビを組みマンチェスター・ユナイテッドで一時代を築いた。,"[(0, 6), (7, 13)]"
641,さとうさくら・さとうさくらと最終ラインでコンビを組みマンチェスター・ユナイテッドで一時代を築いた。,"[(0, 6), (7, 13)]"
642,兄さとうひろと２世の死後に甥さとうひろと３世が即位したにもかかわらず、ハンガリー貴族の大多数が男系年長者相続制を支持したことから即位した。,"[(1, 7), (14, 20)]"
643,兄さとうはるな２世の死後に甥さとうはるな３世が即位したにもかかわらず、ハンガリー貴族の大多数が男系年長者相続制を支持したことから即位した。,"[(1, 7), (14, 20)]"
644,兄さとうさくら２世の死後に甥さとうさくら３世が即位したにもかかわらず、ハンガリー貴族の大多数が男系年長者相続制を支持したことから即位した。,"[(1, 7), (14, 20)]"
645,しかし、カトリック教会はさとうひろとの正当性を認めなかった。,"[(12, 18)]"
646,しかし、カトリック教会はさとうはるなの正当性を認めなかった。,"[(12, 18)]"
647,しかし、カトリック教会はさとうさくらの正当性を認めなかった。,"[(12, 18)]"
648,さとうひろとの寂しさがさとうひろとの甘さと雪景色の美しさにのせて伝わってくる・・・。,"[(0, 6), (11, 17)]"
649,さとうはるなの寂しさがさとうはるなの甘さと雪景色の美しさにのせて伝わってくる・・・。,"[(0, 6), (11, 17)]"
650,さとうさくらの寂しさがさとうさくらの甘さと雪景色の美しさにのせて伝わってくる・・・。,"[(0, 6), (11, 17)]"
651,今までさとうひろと達はもうすぐ卒業するんだなって漠然としてたのが一気に現実味を帯びてきちゃったなぁ。,"[(3, 9)]"
652,今までさとうはるな達はもうすぐ卒業するんだなって漠然としてたのが一気に現実味を帯びてきちゃったなぁ。,"[(3, 9)]"
653,今までさとうさくら達はもうすぐ卒業するんだなって漠然としてたのが一気に現実味を帯びてきちゃったなぁ。,"[(3, 9)]"
654,叔父さとうひろと・さとうひろとの死後、トヴェリ大公位を継ぐ。,"[(2, 8), (9, 15)]"
655,叔父さとうはるな・さとうはるなの死後、トヴェリ大公位を継ぐ。,"[(2, 8), (9, 15)]"
656,叔父さとうさくら・さとうさくらの死後、トヴェリ大公位を継ぐ。,"[(2, 8), (9, 15)]"
657,息子には二人のさとうひろと、さとうひろと、さとうひろと、さとうひろと、さとうひろとがいる。,"[(7, 13), (14, 20), (21, 27), (28, 34), (35, 41)]"
658,息子には二人のさとうはるな、さとうはるな、さとうはるな、さとうはるな、さとうはるながいる。,"[(7, 13), (14, 20), (21, 27), (28, 34), (35, 41)]"
659,息子には二人のさとうさくら、さとうさくら、さとうさくら、さとうさくら、さとうさくらがいる。,"[(7, 13), (14, 20), (21, 27), (28, 34), (35, 41)]"
660,さとうひろとと手を取り合えないのは残念だが、選挙のために妥協しない頑なさも、今の政治家にはあまり見られない、貴重な筋の通し方として、大変、好感が持てる。,"[(0, 6)]"
661,さとうはるなと手を取り合えないのは残念だが、選挙のために妥協しない頑なさも、今の政治家にはあまり見られない、貴重な筋の通し方として、大変、好感が持てる。,"[(0, 6)]"
662,さとうさくらと手を取り合えないのは残念だが、選挙のために妥協しない頑なさも、今の政治家にはあまり見られない、貴重な筋の通し方として、大変、好感が持てる。,"[(0, 6)]"
663,何か国家的な大きなものが働いてて、誰もさとうひろととは思っちゃいない。,"[(19, 25)]"
664,何か国家的な大きなものが働いてて、誰もさとうはるなとは思っちゃいない。,"[(19, 25)]"
665,何か国家的な大きなものが働いてて、誰もさとうさくらとは思っちゃいない。,"[(19, 25)]"
666,さとうひろとは犯人に仕立て上げられたのだ。,"[(0, 6)]"
667,さとうはるなは犯人に仕立て上げられたのだ。,"[(0, 6)]"
668,さとうさくらは犯人に仕立て上げられたのだ。,"[(0, 6)]"
669,これからもさとうひろと出版社をよろしくお願い申し上げます。,"[(5, 11)]"
670,これからもさとうはるな出版社をよろしくお願い申し上げます。,"[(5, 11)]"
671,これからもさとうさくら出版社をよろしくお願い申し上げます。,"[(5, 11)]"
672,さとうひろと会計事務所では中小・中堅企業のシンクタンクとして事前確定届出給与コンテンツの一部を公開します。,"[(0, 6)]"
673,さとうはるな会計事務所では中小・中堅企業のシンクタンクとして事前確定届出給与コンテンツの一部を公開します。,"[(0, 6)]"
674,さとうさくら会計事務所では中小・中堅企業のシンクタンクとして事前確定届出給与コンテンツの一部を公開します。,"[(0, 6)]"
675,さとうひろと君にはがっかりだよ！と言う感想を伝えたくて。,"[(0, 6)]"
676,さとうはるな君にはがっかりだよ！と言う感想を伝えたくて。,"[(0, 6)]"
677,さとうさくら君にはがっかりだよ！と言う感想を伝えたくて。,"[(0, 6)]"
678,東京から、廃校寸前の田舎の中学校に転校してきたさとうひろとはいじめにあい、両親を焼き殺される。,"[(23, 29)]"
679,東京から、廃校寸前の田舎の中学校に転校してきたさとうはるなはいじめにあい、両親を焼き殺される。,"[(23, 29)]"
680,東京から、廃校寸前の田舎の中学校に転校してきたさとうさくらはいじめにあい、両親を焼き殺される。,"[(23, 29)]"
681,さとうひろと、さとうひろと、さとうひろとらの活躍もあり、女性のゴルフ人気はすっかり定着しました。,"[(0, 6), (7, 13), (14, 20)]"
682,さとうはるな、さとうはるな、さとうはるならの活躍もあり、女性のゴルフ人気はすっかり定着しました。,"[(0, 6), (7, 13), (14, 20)]"
683,さとうさくら、さとうさくら、さとうさくららの活躍もあり、女性のゴルフ人気はすっかり定着しました。,"[(0, 6), (7, 13), (14, 20)]"
684,さとうひろと和洋家具は大阪の立花通りとあみだ池筋との角にあります。,"[(0, 6)]"
685,さとうはるな和洋家具は大阪の立花通りとあみだ池筋との角にあります。,"[(0, 6)]"
686,さとうさくら和洋家具は大阪の立花通りとあみだ池筋との角にあります。,"[(0, 6)]"
687,さとうひろととの暮らしは、意外にも悪いものではなかった。,"[(0, 6)]"
688,さとうはるなとの暮らしは、意外にも悪いものではなかった。,"[(0, 6)]"
689,さとうさくらとの暮らしは、意外にも悪いものではなかった。,"[(0, 6)]"
690,さとうひろとさんに講演に来ていただきました。,"[(0, 6)]"
691,さとうはるなさんに講演に来ていただきました。,"[(0, 6)]"
692,さとうさくらさんに講演に来ていただきました。,"[(0, 6)]"
693,さとうひろとさんに講演に来ていただきました。,"[(0, 6)]"
694,さとうはるなさんに講演に来ていただきました。,"[(0, 6)]"
695,さとうさくらさんに講演に来ていただきました。,"[(0, 6)]"
696,さとうひろとさんに講演に来ていただきました。,"[(0, 6)]"
697,さとうはるなさんに講演に来ていただきました。,"[(0, 6)]"
698,さとうさくらさんに講演に来ていただきました。,"[(0, 6)]"
699,私は、年末はさとうひろとです。,"[(6, 12)]"
700,私は、年末はさとうはるなです。,"[(6, 12)]"
701,私は、年末はさとうさくらです。,"[(6, 12)]"
702,さとうひろとシーで５周年記念のカクテルを飲みました。,"[(0, 6)]"
703,さとうはるなシーで５周年記念のカクテルを飲みました。,"[(0, 6)]"
704,さとうさくらシーで５周年記念のカクテルを飲みました。,"[(0, 6)]"
705,大阪府四條畷市にありますさとうひろと歯科です。,"[(12, 18)]"
706,大阪府四條畷市にありますさとうはるな歯科です。,"[(12, 18)]"
707,大阪府四條畷市にありますさとうさくら歯科です。,"[(12, 18)]"
708,さとうひろとは回船問屋のさとうひろと家からさとうひろとの後妻としてさとうひろと家に入った。,"[(0, 6), (12, 18), (21, 27), (33, 39)]"
709,さとうはるなは回船問屋のさとうはるな家からさとうはるなの後妻としてさとうはるな家に入った。,"[(0, 6), (12, 18), (21, 27), (33, 39)]"
710,さとうさくらは回船問屋のさとうさくら家からさとうさくらの後妻としてさとうさくら家に入った。,"[(0, 6), (12, 18), (21, 27), (33, 39)]"
711,さとうひろとはさとうひろと家にたびたび遊びに行っており、継母のさとうひろととの間に気まずさはなかったようだ。,"[(0, 6), (7, 13), (31, 37)]"
712,さとうはるなはさとうはるな家にたびたび遊びに行っており、継母のさとうはるなとの間に気まずさはなかったようだ。,"[(0, 6), (7, 13), (31, 37)]"
713,さとうさくらはさとうさくら家にたびたび遊びに行っており、継母のさとうさくらとの間に気まずさはなかったようだ。,"[(0, 6), (7, 13), (31, 37)]"
714,さとうひろとは評判になるほどの美人で、なぎなたの名手だったと伝えられている。,"[(0, 6)]"
715,さとうはるなは評判になるほどの美人で、なぎなたの名手だったと伝えられている。,"[(0, 6)]"
716,さとうさくらは評判になるほどの美人で、なぎなたの名手だったと伝えられている。,"[(0, 6)]"
717,さとうひろとチャンのバスタブセットは、事故を起こした子どもの遊具です。,"[(0, 6)]"
718,さとうはるなチャンのバスタブセットは、事故を起こした子どもの遊具です。,"[(0, 6)]"
719,さとうさくらチャンのバスタブセットは、事故を起こした子どもの遊具です。,"[(0, 6)]"
720,同じような事故が起こらないようにさとうひろとチャンのバスタブセット事故の詳細がパイロットインキ株式会社より発表されました。,"[(16, 22)]"
721,同じような事故が起こらないようにさとうはるなチャンのバスタブセット事故の詳細がパイロットインキ株式会社より発表されました。,"[(16, 22)]"
722,同じような事故が起こらないようにさとうさくらチャンのバスタブセット事故の詳細がパイロットインキ株式会社より発表されました。,"[(16, 22)]"
723,以前ペルー旅行で知り合った、滋賀県のさとうひろとさんと一緒で楽しい毎日だった。,"[(18, 24)]"
724,以前ペルー旅行で知り合った、滋賀県のさとうはるなさんと一緒で楽しい毎日だった。,"[(18, 24)]"
725,以前ペルー旅行で知り合った、滋賀県のさとうさくらさんと一緒で楽しい毎日だった。,"[(18, 24)]"
726,さとうひろとの環とは、人差し指の付け根を取り囲むようにして現れる手相のことです。,"[(0, 6)]"
727,さとうはるなの環とは、人差し指の付け根を取り囲むようにして現れる手相のことです。,"[(0, 6)]"
728,さとうさくらの環とは、人差し指の付け根を取り囲むようにして現れる手相のことです。,"[(0, 6)]"
729,かの偉大なさとうひろと大王の手に現れたと言われる手相です。,"[(5, 11)]"
730,かの偉大なさとうはるな大王の手に現れたと言われる手相です。,"[(5, 11)]"
731,かの偉大なさとうさくら大王の手に現れたと言われる手相です。,"[(5, 11)]"
732,さとうひろとさんとさとうひろとさんが初共演ですね。,"[(0, 6), (9, 15)]"
733,さとうはるなさんとさとうはるなさんが初共演ですね。,"[(0, 6), (9, 15)]"
734,さとうさくらさんとさとうさくらさんが初共演ですね。,"[(0, 6), (9, 15)]"
735,ドラマ「ぼくの妹」でもそうなんですがさとうひろとさん、妹役が多いんですね。,"[(18, 24)]"
736,ドラマ「ぼくの妹」でもそうなんですがさとうはるなさん、妹役が多いんですね。,"[(18, 24)]"
737,ドラマ「ぼくの妹」でもそうなんですがさとうさくらさん、妹役が多いんですね。,"[(18, 24)]"
738,５月の第１週は、宮城限定さとうひろとドラです。,"[(12, 18)]"
739,５月の第１週は、宮城限定さとうはるなドラです。,"[(12, 18)]"
740,５月の第１週は、宮城限定さとうさくらドラです。,"[(12, 18)]"
741,本日、さとうひろと投手の入団記者会見がクリネックススタジアム宮城で行なわれましたので、お知らせいたします。,"[(3, 9)]"
742,本日、さとうはるな投手の入団記者会見がクリネックススタジアム宮城で行なわれましたので、お知らせいたします。,"[(3, 9)]"
743,本日、さとうさくら投手の入団記者会見がクリネックススタジアム宮城で行なわれましたので、お知らせいたします。,"[(3, 9)]"
744,なお、さとうひろと投手の背番号は『３４』に決まりましたので、併せてお知らせいたします。,"[(3, 9)]"
745,なお、さとうはるな投手の背番号は『３４』に決まりましたので、併せてお知らせいたします。,"[(3, 9)]"
746,なお、さとうさくら投手の背番号は『３４』に決まりましたので、併せてお知らせいたします。,"[(3, 9)]"
747,さとうひろとチャンネルは季節にちなんだ番組を放送する事があります。,"[(0, 6)]"
748,さとうはるなチャンネルは季節にちなんだ番組を放送する事があります。,"[(0, 6)]"
749,さとうさくらチャンネルは季節にちなんだ番組を放送する事があります。,"[(0, 6)]"
750,さとうひろとチャンネルでは１０月はハロウィーンにちなんだ映画や長編アニメーションがたくさん放送されます。,"[(0, 6)]"
751,さとうはるなチャンネルでは１０月はハロウィーンにちなんだ映画や長編アニメーションがたくさん放送されます。,"[(0, 6)]"
752,さとうさくらチャンネルでは１０月はハロウィーンにちなんだ映画や長編アニメーションがたくさん放送されます。,"[(0, 6)]"
753,さとうひろと造園は、小さなことから庭のリフォーム、エクステリアを行います。,"[(0, 6)]"
754,さとうはるな造園は、小さなことから庭のリフォーム、エクステリアを行います。,"[(0, 6)]"
755,さとうさくら造園は、小さなことから庭のリフォーム、エクステリアを行います。,"[(0, 6)]"
756,さとうひろとは今年を象徴したピッチングだね。,"[(0, 6)]"
757,さとうはるなは今年を象徴したピッチングだね。,"[(0, 6)]"
758,さとうさくらは今年を象徴したピッチングだね。,"[(0, 6)]"
759,おどや販売部長のさとうひろとが山形のワイナリーにお願いして、おいしいワインを作ってもらいました。,"[(8, 14)]"
760,おどや販売部長のさとうはるなが山形のワイナリーにお願いして、おいしいワインを作ってもらいました。,"[(8, 14)]"
761,おどや販売部長のさとうさくらが山形のワイナリーにお願いして、おいしいワインを作ってもらいました。,"[(8, 14)]"
762,それにあわせまして、５期「ゲゲゲの鬼太郎」で鬼太郎役を担当された声優のさとうひろとさんも来店されます。,"[(35, 41)]"
763,それにあわせまして、５期「ゲゲゲの鬼太郎」で鬼太郎役を担当された声優のさとうはるなさんも来店されます。,"[(35, 41)]"
764,それにあわせまして、５期「ゲゲゲの鬼太郎」で鬼太郎役を担当された声優のさとうさくらさんも来店されます。,"[(35, 41)]"
765,ゴジラがスーパーさとうひろとブラザーズのステージ１に挑戦した動画です。,"[(8, 14)]"
766,ゴジラがスーパーさとうはるなブラザーズのステージ１に挑戦した動画です。,"[(8, 14)]"
767,ゴジラがスーパーさとうさくらブラザーズのステージ１に挑戦した動画です。,"[(8, 14)]"
768,平素はさとうひろとトラスト総合リート投資法人に対しまして、格別のご高配を賜り、厚く御礼申し上げます。,"[(3, 9)]"
769,平素はさとうはるなトラスト総合リート投資法人に対しまして、格別のご高配を賜り、厚く御礼申し上げます。,"[(3, 9)]"
770,平素はさとうさくらトラスト総合リート投資法人に対しまして、格別のご高配を賜り、厚く御礼申し上げます。,"[(3, 9)]"
771,平成１９年７月１日に新たに執行役員に就任いたしましたさとうひろとでございます。,"[(26, 32)]"
772,平成１９年７月１日に新たに執行役員に就任いたしましたさとうはるなでございます。,"[(26, 32)]"
773,平成１９年７月１日に新たに執行役員に就任いたしましたさとうさくらでございます。,"[(26, 32)]"
774,「はやぶさ」の撮影を行っていただきました国立天文台のさとうひろと氏およびすばる望遠鏡のスタッフに感謝いたします。,"[(26, 32)]"
775,「はやぶさ」の撮影を行っていただきました国立天文台のさとうはるな氏およびすばる望遠鏡のスタッフに感謝いたします。,"[(26, 32)]"
776,「はやぶさ」の撮影を行っていただきました国立天文台のさとうさくら氏およびすばる望遠鏡のスタッフに感謝いたします。,"[(26, 32)]"
777,しかし、さとうひろとは心の未熟さからさとうひろとへの気持ちを素直に認められない。,"[(4, 10), (18, 24)]"
778,しかし、さとうはるなは心の未熟さからさとうはるなへの気持ちを素直に認められない。,"[(4, 10), (18, 24)]"
779,しかし、さとうさくらは心の未熟さからさとうさくらへの気持ちを素直に認められない。,"[(4, 10), (18, 24)]"
780,そんな中、さとうひろとに宮家の王子・洞院宮さとうひろと殿下との縁談が持ち上がる。,"[(5, 11), (21, 27)]"
781,そんな中、さとうはるなに宮家の王子・洞院宮さとうはるな殿下との縁談が持ち上がる。,"[(5, 11), (21, 27)]"
782,そんな中、さとうさくらに宮家の王子・洞院宮さとうさくら殿下との縁談が持ち上がる。,"[(5, 11), (21, 27)]"
783,カナダマクマスター大学客員教授のさとうひろと氏に、主として欧米の代替医療の現況をうかがった。,"[(16, 22)]"
784,カナダマクマスター大学客員教授のさとうはるな氏に、主として欧米の代替医療の現況をうかがった。,"[(16, 22)]"
785,カナダマクマスター大学客員教授のさとうさくら氏に、主として欧米の代替医療の現況をうかがった。,"[(16, 22)]"
786,さとうひろとがこれまで議会で質問した会議録がご覧になれます。,"[(0, 6)]"
787,さとうはるながこれまで議会で質問した会議録がご覧になれます。,"[(0, 6)]"
788,さとうさくらがこれまで議会で質問した会議録がご覧になれます。,"[(0, 6)]"
789,さとうひろとの議会質問の会議録が閲覧できます。,"[(0, 6)]"
790,さとうはるなの議会質問の会議録が閲覧できます。,"[(0, 6)]"
791,さとうさくらの議会質問の会議録が閲覧できます。,"[(0, 6)]"
792,さとうひろと管,"[(0, 6)]"
793,さとうはるな管,"[(0, 6)]"
794,さとうさくら管,"[(0, 6)]"
795,さとうひろと管,"[(0, 6)]"
796,さとうはるな管,"[(0, 6)]"
797,さとうさくら管,"[(0, 6)]"
798,今回は「さとうひろとコーナー」とは別に、女性の方にも楽しんでいただけるように「おとぎ・どうわ」他のコーナーも設けました。,"[(4, 10)]"
799,今回は「さとうはるなコーナー」とは別に、女性の方にも楽しんでいただけるように「おとぎ・どうわ」他のコーナーも設けました。,"[(4, 10)]"
800,今回は「さとうさくらコーナー」とは別に、女性の方にも楽しんでいただけるように「おとぎ・どうわ」他のコーナーも設けました。,"[(4, 10)]"
801,「さとうひろとコーナー」も前回同様にお楽しみいただけます。,"[(1, 7)]"
802,「さとうはるなコーナー」も前回同様にお楽しみいただけます。,"[(1, 7)]"
803,「さとうさくらコーナー」も前回同様にお楽しみいただけます。,"[(1, 7)]"
804,さとうひろとの料理をパッケージにして販売しております。,"[(0, 6)]"
805,さとうはるなの料理をパッケージにして販売しております。,"[(0, 6)]"
806,さとうさくらの料理をパッケージにして販売しております。,"[(0, 6)]"
807,東京都品川区五反田の歯科医院「さとうひろと歯科」です。,"[(15, 21)]"
808,東京都品川区五反田の歯科医院「さとうはるな歯科」です。,"[(15, 21)]"
809,東京都品川区五反田の歯科医院「さとうさくら歯科」です。,"[(15, 21)]"
810,２０００年１１月５日に、さとうひろとに妹が誕生しました。,"[(12, 18)]"
811,２０００年１１月５日に、さとうはるなに妹が誕生しました。,"[(12, 18)]"
812,２０００年１１月５日に、さとうさくらに妹が誕生しました。,"[(12, 18)]"
813,名前は「さとうひろと」といいます。,"[(4, 10)]"
814,名前は「さとうはるな」といいます。,"[(4, 10)]"
