,text,labels
638,絵に対する自信以外の全てを失った若き日のsatomisaki・ヒトラーは、戦争で片手を失い今はsatomisaki営しているマックス・ロスマンと出会う。satomisakisatomisaki,"[(20, 30), (47, 57), (94, 104), (121, 131)]"
639,絵に対する自信以外の全てを失った若き日のsatofuuta・ヒトラーは、戦争で片手を失い今は画廊を経営しsatofuutaックス・ロスマンと出会う。satofuutasatofuuta,"[(20, 29), (52, 61), (104, 113), (136, 145)]"
640,satohasuはsatohasuに全てを絵に注ぎ込めと助言する。,"[(0, 8), (9, 17)]"
641,satosakuraはアドルフsatosakura絵に注ぎ込めと助言する。,"[(0, 10), (15, 25)]"
642,satomisakiはアドルフに全てを絵にsatomisakiと助言する。,"[(0, 10), (21, 31)]"
643,satomisakiはアドルフに全てを絵に注ぎ込めと助satomisaki,"[(0, 10), (27, 37)]"
644,satofuutaはアドルフに全てを絵に注ぎ込めと助言する。satofuuta,"[(0, 9), (32, 41)]"
645,しかし、俳優陣、その中でもsatohasu・satohasuの愛らしさそして変貌は凄かったですよね〜そして、あの憎らしいばかりのsatohasu・satohasu！！,"[(13, 21), (22, 30), (64, 72), (73, 81)]"
646,しかし、俳優陣、その中でもsatosakura・ポートマsatosakuraさそして変貌は凄かったですよね〜そして、あの憎らしいばかりのハビエル・バルsatosakurasatosakura,"[(13, 23), (28, 38), (75, 85), (90, 100)]"
647,しかし、俳優陣、その中でもsatomisaki・ポートマンの愛らしさsatomisakiは凄かったですよね〜そして、あの憎らしいばかりのハビエル・バルデム！！satomisakisatomisaki,"[(13, 23), (34, 44), (86, 96), (107, 117)]"
648,しかし、俳優陣、その中でもsatomisaki・ポートマンの愛らしさそして変貌はsatomisakiすよね〜そして、あの憎らしいばかりのハビエル・バルデム！！satomisakisatomisaki,"[(13, 23), (40, 50), (97, 107), (124, 134)]"
649,しかし、俳優陣、その中でもsatofuuta・ポートマンの愛らしさそして変貌は凄かったですsatofuutaて、あの憎らしいばかりのハビエル・バルデム！！satofuutasatofuuta,"[(13, 22), (45, 54), (106, 115), (138, 147)]"
650,satohasuの黒い絵シリーズはすごい！,"[(0, 8)]"
651,satosakuraの黒い絵シリーズはすごい！,"[(0, 10)]"
652,satomisakiの黒い絵シリーズはすごい！,"[(0, 10)]"
653,satomisakiの黒い絵シリーズはすごい！,"[(0, 10)]"
654,satofuutaの黒い絵シリーズはすごい！,"[(0, 9)]"
655,歌詞はすべてsatohasu・satohasuの曲名を繋ぎ合せて構成されている。,"[(6, 14), (15, 23)]"
656,歌詞はすべてsatosakura・プレスsatosakuraを繋ぎ合せて構成されている。,"[(6, 16), (20, 30)]"
657,歌詞はすべてsatomisaki・プレスリーの曲名satomisakiて構成されている。,"[(6, 16), (25, 35)]"
658,歌詞はすべてsatomisaki・プレスリーの曲名を繋ぎ合せsatomisakiている。,"[(6, 16), (30, 40)]"
659,歌詞はすべてsatofuuta・プレスリーの曲名を繋ぎ合せて構成されsatofuuta,"[(6, 15), (34, 43)]"
660,元々satohasuのファースト・アルバムに収録されていた『いかすぜ！この恋』をリメイクしたもの。,"[(2, 10)]"
661,元々satosakuraのファースト・アルバムに収録されていた『いかすぜ！この恋』をリメイクしたもの。,"[(2, 12)]"
662,元々satomisakiのファースト・アルバムに収録されていた『いかすぜ！この恋』をリメイクしたもの。,"[(2, 12)]"
663,元々satomisakiのファースト・アルバムに収録されていた『いかすぜ！この恋』をリメイクしたもの。,"[(2, 12)]"
664,元々satofuutaのファースト・アルバムに収録されていた『いかすぜ！この恋』をリメイクしたもの。,"[(2, 11)]"
665,このバージョンのカバーを同じsatohasuファンのsatohasuがカバーしている。,"[(14, 22), (26, 34)]"
666,このバージョンのカバーを同じsatosakuraファンの西田敏satosakuraーしている。,"[(14, 24), (31, 41)]"
667,このバージョンのカバーを同じsatomisakiファンの西田敏行がカバーsatomisaki。,"[(14, 24), (36, 46)]"
668,このバージョンのカバーを同じsatomisakiファンの西田敏行がカバーしている。satomisaki,"[(14, 24), (41, 51)]"
669,このバージョンのカバーを同じsatofuutaファンの西田敏行がカバーしている。satofuuta,"[(14, 23), (45, 54)]"
670,広島のsatohasu投手が自身初のテレビＣＭに出演することが１日、明らかになった。,"[(3, 11)]"
671,広島のsatosakura投手が自身初のテレビＣＭに出演することが１日、明らかになった。,"[(3, 13)]"
672,広島のsatomisaki投手が自身初のテレビＣＭに出演することが１日、明らかになった。,"[(3, 13)]"
673,広島のsatomisaki投手が自身初のテレビＣＭに出演することが１日、明らかになった。,"[(3, 13)]"
674,広島のsatofuuta投手が自身初のテレビＣＭに出演することが１日、明らかになった。,"[(3, 12)]"
675,広島の新人では、satohasuやsatohasuも果たしていない１年目オフの抜てきとなった。,"[(8, 16), (17, 25)]"
676,広島の新人では、satosakuraや前田健太satosakuraていない１年目オフの抜てきとなった。,"[(8, 18), (23, 33)]"
677,広島の新人では、satomisakiや前田健太も果たしていsatomisaki目オフの抜てきとなった。,"[(8, 18), (29, 39)]"
678,広島の新人では、satomisakiや前田健太も果たしていない１年目オsatomisakiきとなった。,"[(8, 18), (35, 45)]"
679,広島の新人では、satofuutaや前田健太も果たしていない１年目オフの抜てきとsatofuuta,"[(8, 17), (40, 49)]"
680,現時点では早大の同期、日本ハムのsatohasuよりも早い“ＣＭデビュー”となる。,"[(16, 24)]"
681,現時点では早大の同期、日本ハムのsatosakuraよりも早い“ＣＭデビュー”となる。,"[(16, 26)]"
682,現時点では早大の同期、日本ハムのsatomisakiよりも早い“ＣＭデビュー”となる。,"[(16, 26)]"
683,現時点では早大の同期、日本ハムのsatomisakiよりも早い“ＣＭデビュー”となる。,"[(16, 26)]"
684,現時点では早大の同期、日本ハムのsatofuutaよりも早い“ＣＭデビュー”となる。,"[(16, 25)]"
685,satohasuの妹でお洒落が大好き。,"[(0, 8)]"
686,satosakuraの妹でお洒落が大好き。,"[(0, 10)]"
687,satomisakiの妹でお洒落が大好き。,"[(0, 10)]"
688,satomisakiの妹でお洒落が大好き。,"[(0, 10)]"
689,satofuutaの妹でお洒落が大好き。,"[(0, 9)]"
690,毎朝、satohasuに髪をアレンジしてもらっている。,"[(3, 11)]"
691,毎朝、satosakuraに髪をアレンジしてもらっている。,"[(3, 13)]"
692,毎朝、satomisakiに髪をアレンジしてもらっている。,"[(3, 13)]"
693,毎朝、satomisakiに髪をアレンジしてもらっている。,"[(3, 13)]"
694,毎朝、satofuutaに髪をアレンジしてもらっている。,"[(3, 12)]"
695,少々派手で、satohasuに好意をもっている。,"[(6, 14)]"
696,少々派手で、satosakuraに好意をもっている。,"[(6, 16)]"
697,少々派手で、satomisakiに好意をもっている。,"[(6, 16)]"
698,少々派手で、satomisakiに好意をもっている。,"[(6, 16)]"
699,少々派手で、satofuutaに好意をもっている。,"[(6, 15)]"
700,それ以降専業作家となり、商業誌に最初に作品が掲載されたのは１９５２年の「satohasu身重く横たわる」である。,"[(36, 44)]"
701,それ以降専業作家となり、商業誌に最初に作品が掲載されたのは１９５２年の「satosakura身重く横たわる」である。,"[(36, 46)]"
702,それ以降専業作家となり、商業誌に最初に作品が掲載されたのは１９５２年の「satomisaki身重く横たわる」である。,"[(36, 46)]"
703,それ以降専業作家となり、商業誌に最初に作品が掲載されたのは１９５２年の「satomisaki身重く横たわる」である。,"[(36, 46)]"
704,それ以降専業作家となり、商業誌に最初に作品が掲載されたのは１９５２年の「satofuuta身重く横たわる」である。,"[(36, 45)]"
705,１９５０年代はsatohasuにとって最も貧しく苦しい時期で「図書館の本の延滞料すら払えなかった」という。,"[(7, 15)]"
706,１９５０年代はsatosakuraにとって最も貧しく苦しい時期で「図書館の本の延滞料すら払えなかった」という。,"[(7, 17)]"
707,１９５０年代はsatomisakiにとって最も貧しく苦しい時期で「図書館の本の延滞料すら払えなかった」という。,"[(7, 17)]"
708,１９５０年代はsatomisakiにとって最も貧しく苦しい時期で「図書館の本の延滞料すら払えなかった」という。,"[(7, 17)]"
709,１９５０年代はsatofuutaにとって最も貧しく苦しい時期で「図書館の本の延滞料すら払えなかった」という。,"[(7, 16)]"
710,satohasuさんのボーカルとか歌詞分からんがかっこいい！,"[(0, 8)]"
711,satosakuraさんのボーカルとか歌詞分からんがかっこいい！,"[(0, 10)]"
712,satomisakiさんのボーカルとか歌詞分からんがかっこいい！,"[(0, 10)]"
713,satomisakiさんのボーカルとか歌詞分からんがかっこいい！,"[(0, 10)]"
714,satofuutaさんのボーカルとか歌詞分からんがかっこいい！,"[(0, 9)]"
715,satohasuさんのギターがノイジーで大好き！,"[(0, 8)]"
716,satosakuraさんのギターがノイジーで大好き！,"[(0, 10)]"
717,satomisakiさんのギターがノイジーで大好き！,"[(0, 10)]"
718,satomisakiさんのギターがノイジーで大好き！,"[(0, 10)]"
719,satofuutaさんのギターがノイジーで大好き！,"[(0, 9)]"
720,ストウブミニココット１０センチで、オイシックスの「satohasuの人参」を使いました。,"[(25, 33)]"
721,ストウブミニココット１０センチで、オイシックスの「satosakuraの人参」を使いました。,"[(25, 35)]"
722,ストウブミニココット１０センチで、オイシックスの「satomisakiの人参」を使いました。,"[(25, 35)]"
723,ストウブミニココット１０センチで、オイシックスの「satomisakiの人参」を使いました。,"[(25, 35)]"
724,ストウブミニココット１０センチで、オイシックスの「satofuutaの人参」を使いました。,"[(25, 34)]"
725,チームは２４勝７敗で州の決勝戦に進出し、satohasuは最終クォーターでウィニングショットを記録している。,"[(20, 28)]"
726,チームは２４勝７敗で州の決勝戦に進出し、satosakuraは最終クォーターでウィニングショットを記録している。,"[(20, 30)]"
727,チームは２４勝７敗で州の決勝戦に進出し、satomisakiは最終クォーターでウィニングショットを記録している。,"[(20, 30)]"
728,チームは２４勝７敗で州の決勝戦に進出し、satomisakiは最終クォーターでウィニングショットを記録している。,"[(20, 30)]"
729,チームは２４勝７敗で州の決勝戦に進出し、satofuutaは最終クォーターでウィニングショットを記録している。,"[(20, 29)]"
730,フジテレビアナウンサーとしての後輩で、同じ広島県出身でもあるsatohasu、satohasu、satohasu共々、熱狂的な広島東洋カープのファンでもある。,"[(30, 38), (39, 47), (48, 56)]"
731,フジテレビアナウンサーとしての後輩で、同じ広島県出身でもあるsatosakura、三宅正治satosakura久恵共々、satosakura島東洋カープのファンでもある。,"[(30, 40), (45, 55), (60, 70)]"
732,フジテレビアナウンサーとしての後輩で、同じ広島県出身でもあるsatomisaki、三宅正治、西山喜久恵satomisaki狂的な広島東洋カープのsatomisakiある。,"[(30, 40), (51, 61), (72, 82)]"
733,フジテレビアナウンサーとしての後輩で、同じ広島県出身でもあるsatomisaki、三宅正治、西山喜久恵共々、熱狂的satomisaki洋カープのファンでもある。satomisaki,"[(30, 40), (57, 67), (84, 94)]"
734,フジテレビアナウンサーとしての後輩で、同じ広島県出身でもあるsatofuuta、三宅正治、西山喜久恵共々、熱狂的な広島東洋カsatofuutaァンでもある。satofuuta,"[(30, 39), (62, 71), (94, 103)]"
735,satohasuとは２人そろって『プロ野球ニュース』の司会もしていた。,"[(0, 8)]"
736,satosakuraとは２人そろって『プロ野球ニュース』の司会もしていた。,"[(0, 10)]"
737,satomisakiとは２人そろって『プロ野球ニュース』の司会もしていた。,"[(0, 10)]"
738,satomisakiとは２人そろって『プロ野球ニュース』の司会もしていた。,"[(0, 10)]"
739,satofuutaとは２人そろって『プロ野球ニュース』の司会もしていた。,"[(0, 9)]"
740,後番組の『すぽると！』はsatohasuが務めている。,"[(12, 20)]"
741,後番組の『すぽると！』はsatosakuraが務めている。,"[(12, 22)]"
742,後番組の『すぽると！』はsatomisakiが務めている。,"[(12, 22)]"
743,後番組の『すぽると！』はsatomisakiが務めている。,"[(12, 22)]"
744,後番組の『すぽると！』はsatofuutaが務めている。,"[(12, 21)]"
745,ダブルスではメキシコのsatohasu・satohasuとペアを組んで数多くのタイトルを獲得し、全仏オープンの男子ダブルスで１９７５年と１９７７年の２度、ウィンブルドンでも１９７６年の男子ダブルスを制覇した。,"[(11, 19), (20, 28)]"
746,ダブルスではメキシコのsatosakura・ラミレスとsatosakuraんで数多くのタイトルを獲得し、全仏オープンの男子ダブルスで１９７５年と１９７７年の２度、ウィンブルドンでも１９７６年の男子ダブルスを制覇した。,"[(11, 21), (27, 37)]"
747,ダブルスではメキシコのsatomisaki・ラミレスとペアを組んで数satomisakiイトルを獲得し、全仏オープンの男子ダブルスで１９７５年と１９７７年の２度、ウィンブルドンでも１９７６年の男子ダブルスを制覇した。,"[(11, 21), (34, 44)]"
748,ダブルスではメキシコのsatomisaki・ラミレスとペアを組んで数多くのタイトルsatomisaki、全仏オープンの男子ダブルスで１９７５年と１９７７年の２度、ウィンブルドンでも１９７６年の男子ダブルスを制覇した。,"[(11, 21), (41, 51)]"
749,ダブルスではメキシコのsatofuuta・ラミレスとペアを組んで数多くのタイトルを獲得し、全仏satofuutaの男子ダブルスで１９７５年と１９７７年の２度、ウィンブルドンでも１９７６年の男子ダブルスを制覇した。,"[(11, 20), (47, 56)]"
750,１６８２年、satohasu・satohasu・satohasuはルイジアナ領土をフランスのものと主張した。,"[(6, 14), (15, 23), (24, 32)]"
751,１６８２年、satosakura・ド・ラサsatosakuraルはルイジアナ領satosakuraンスのものと主張した。,"[(6, 16), (21, 31), (39, 49)]"
752,１６８２年、satomisaki・ド・ラサールはルイジsatomisakiナ領土をフランスのものと主張した。satomisaki,"[(6, 16), (27, 37), (54, 64)]"
753,１６８２年、satomisaki・ド・ラサールはルイジアナ領土をフsatomisakiンスのものと主張した。satomisaki,"[(6, 16), (33, 43), (69, 79)]"
754,１６８２年、satofuuta・ド・ラサールはルイジアナ領土をフランスのものsatofuuta主張した。satofuuta,"[(6, 15), (38, 47), (82, 91)]"
755,父はsatohasu２世、母はsatohasu１世。,"[(2, 10), (15, 23)]"
756,父はsatosakura２世、母はアsatosakura世。,"[(2, 12), (18, 28)]"
757,父はsatomisaki２世、母はアルシノsatomisaki,"[(2, 12), (21, 31)]"
758,父はsatomisaki２世、母はアルシノエ１世satomisaki,"[(2, 12), (24, 34)]"
759,父はsatofuuta２世、母はアルシノエ１世。satofuuta,"[(2, 11), (26, 35)]"
760,妻はsatohasu２世。,"[(2, 10)]"
761,妻はsatosakura２世。,"[(2, 12)]"
762,妻はsatomisaki２世。,"[(2, 12)]"
763,妻はsatomisaki２世。,"[(2, 12)]"
764,妻はsatofuuta２世。,"[(2, 11)]"
765,子にはsatohasu４世、satohasu３世がいる。,"[(3, 11), (14, 22)]"
766,子にはsatosakura４世、アsatosakura世がいる。,"[(3, 13), (17, 27)]"
767,子にはsatomisaki４世、アルシノsatomisakiる。,"[(3, 13), (20, 30)]"
768,子にはsatomisaki４世、アルシノエ３世satomisaki,"[(3, 13), (23, 33)]"
769,子にはsatofuuta４世、アルシノエ３世がいるsatofuuta,"[(3, 12), (25, 34)]"
770,satohasuカップで検出してカウントする形式もある。,"[(0, 8)]"
771,satosakuraカップで検出してカウントする形式もある。,"[(0, 10)]"
772,satomisakiカップで検出してカウントする形式もある。,"[(0, 10)]"
773,satomisakiカップで検出してカウントする形式もある。,"[(0, 10)]"
774,satofuutaカップで検出してカウントする形式もある。,"[(0, 9)]"
775,ブローニュ伯satohasu３世の娘としてブローニュで生まれた。,"[(6, 14)]"
776,ブローニュ伯satosakura３世の娘としてブローニュで生まれた。,"[(6, 16)]"
777,ブローニュ伯satomisaki３世の娘としてブローニュで生まれた。,"[(6, 16)]"
778,ブローニュ伯satomisaki３世の娘としてブローニュで生まれた。,"[(6, 16)]"
779,ブローニュ伯satofuuta３世の娘としてブローニュで生まれた。,"[(6, 15)]"
780,母satohasuはスコットランド王satohasu３世と王妃satohasuの娘で、イングランド王satohasu１世の王妃satohasuとは姉妹であった。,"[(1, 9), (18, 26), (31, 39), (50, 58), (63, 71)]"
781,母satosakuraはスコットランド王マルカム３satosakuraマーガレットの娘でsatosakuraド王ヘンリー１世の王妃マテsatosakuraは姉妹であった。satosakura,"[(1, 11), (25, 35), (44, 54), (67, 77), (86, 96)]"
782,母satomisakiはスコットランド王マルカム３世と王妃マーガsatomisaki娘で、イングランド王ヘンリー１satomisakiィルダとは姉妹であった。satomisakisatomisaki,"[(1, 11), (32, 42), (57, 67), (84, 94), (109, 119)]"
783,母satomisakiはスコットランド王マルカム３世と王妃マーガレットの娘で、satomisakiンド王ヘンリー１世の王妃マティルダとは姉妹satomisakisatomisakisatomisaki,"[(1, 11), (39, 49), (70, 80), (101, 111), (132, 142)]"
784,母satofuutaはスコットランド王マルカム３世と王妃マーガレットの娘で、イングランド王satofuuta１世の王妃マティルダとは姉妹であった。satofuutasatofuutasatofuuta,"[(1, 10), (45, 54), (81, 90), (115, 124), (151, 160)]"
785,つまり、satohasuはsatohasu皇后の母方の従姉妹であった。,"[(4, 12), (13, 21)]"
786,つまり、satosakuraはモードsatosakura母方の従姉妹であった。,"[(4, 14), (18, 28)]"
787,つまり、satomisakiはモード皇后の母方satomisaki妹であった。,"[(4, 14), (23, 33)]"
788,つまり、satomisakiはモード皇后の母方の従姉妹でsatomisaki。,"[(4, 14), (28, 38)]"
789,つまり、satofuutaはモード皇后の母方の従姉妹であった。satofuuta,"[(4, 13), (32, 41)]"
790,satohasu,"[(0, 8)]"
791,satosakura,"[(0, 10)]"
792,satomisaki,"[(0, 10)]"
793,satomisaki,"[(0, 10)]"
794,satofuuta,"[(0, 9)]"
795,夫satohasuはsatohasuの父方の従兄である,"[(1, 9), (10, 18)]"
796,夫satosakuraはモーsatosakura方の従兄である,"[(1, 11), (14, 24)]"
797,夫satomisakiはモードの父方satomisakiである,"[(1, 11), (18, 28)]"
798,夫satomisakiはモードの父方の従兄でsatomisaki,"[(1, 11), (22, 32)]"
799,夫satofuutaはモードの父方の従兄であるsatofuuta,"[(1, 10), (25, 34)]"
800,出し入れしやすい口枠タイプで仕様も充実シューズが入るsatohasuボストンバッグ。,"[(26, 34)]"
801,出し入れしやすい口枠タイプで仕様も充実シューズが入るsatosakuraボストンバッグ。,"[(26, 36)]"
802,出し入れしやすい口枠タイプで仕様も充実シューズが入るsatomisakiボストンバッグ。,"[(26, 36)]"
803,出し入れしやすい口枠タイプで仕様も充実シューズが入るsatomisakiボストンバッグ。,"[(26, 36)]"
804,出し入れしやすい口枠タイプで仕様も充実シューズが入るsatofuutaボストンバッグ。,"[(26, 35)]"
805,satohasu監督,"[(0, 8)]"
806,satosakura監督,"[(0, 10)]"
807,satomisaki監督,"[(0, 10)]"
808,satomisaki監督,"[(0, 10)]"
809,satofuuta監督,"[(0, 9)]"
810,恩師satohasu・satohasuのもとでのいわば卒業制作として、１９０７年から１９０８年にかけて作曲された。,"[(2, 10), (11, 19)]"
811,恩師satosakura・シェーsatosakuraでのいわば卒業制作として、１９０７年から１９０８年にかけて作曲された。,"[(2, 12), (16, 26)]"
812,恩師satomisaki・シェーンベルクのsatomisaki卒業制作として、１９０７年から１９０８年にかけて作曲された。,"[(2, 12), (21, 31)]"
813,恩師satomisaki・シェーンベルクのもとでのいsatomisakiして、１９０７年から１９０８年にかけて作曲された。,"[(2, 12), (26, 36)]"
814,恩師satofuuta・シェーンベルクのもとでのいわば卒業制satofuuta０７年から１９０８年にかけて作曲された。,"[(2, 11), (30, 39)]"
815,satohasuは、２楽章以降を書き足すべきかを悩んでいたが、結局satohasuの助言により１楽章のみで出版することにした。,"[(0, 8), (33, 41)]"
816,satosakuraは、２楽章以降を書き足すべきかを悩んでいたが、結局シェーンベsatosakuraり１楽章のみで出版することにした。,"[(0, 10), (40, 50)]"
817,satomisakiは、２楽章以降を書き足すべきかを悩んでいたが、結局シェーンベルクの助言によsatomisaki出版することにした。,"[(0, 10), (47, 57)]"
818,satomisakiは、２楽章以降を書き足すべきかを悩んでいたが、結局シェーンベルクの助言により１楽章のみでsatomisakiした。,"[(0, 10), (54, 64)]"
819,satofuutaは、２楽章以降を書き足すべきかを悩んでいたが、結局シェーンベルクの助言により１楽章のみで出版することにsatofuuta,"[(0, 9), (60, 69)]"
820,山の頂きに雪が積もり始めると、satohasu·satohasu夫妻、そして冬を生き抜く重要なパートナーとなる、７頭の犬たちの冬支度が始まる。,"[(15, 23), (24, 32)]"
821,山の頂きに雪が積もり始めると、satosakura·ウィンタsatosakuraして冬を生き抜く重要なパートナーとなる、７頭の犬たちの冬支度が始まる。,"[(15, 25), (30, 40)]"
822,山の頂きに雪が積もり始めると、satomisaki·ウィンター夫妻、そしsatomisaki抜く重要なパートナーとなる、７頭の犬たちの冬支度が始まる。,"[(15, 25), (36, 46)]"
823,山の頂きに雪が積もり始めると、satomisaki·ウィンター夫妻、そして冬を生き抜satomisakiートナーとなる、７頭の犬たちの冬支度が始まる。,"[(15, 25), (42, 52)]"
824,山の頂きに雪が積もり始めると、satofuuta·ウィンター夫妻、そして冬を生き抜く重要なパーsatofuutaる、７頭の犬たちの冬支度が始まる。,"[(15, 24), (47, 56)]"
825,１８５３年、satohasuが浦賀に来航すると、浦賀総奉行として着任する。,"[(6, 14)]"
826,１８５３年、satosakuraが浦賀に来航すると、浦賀総奉行として着任する。,"[(6, 16)]"
827,１８５３年、satomisakiが浦賀に来航すると、浦賀総奉行として着任する。,"[(6, 16)]"
828,１８５３年、satomisakiが浦賀に来航すると、浦賀総奉行として着任する。,"[(6, 16)]"
829,１８５３年、satofuutaが浦賀に来航すると、浦賀総奉行として着任する。,"[(6, 15)]"
830,satohasuさん、コメントありがとうございます。,"[(0, 8)]"
831,satosakuraさん、コメントありがとうございます。,"[(0, 10)]"
832,satomisakiさん、コメントありがとうございます。,"[(0, 10)]"
833,satomisakiさん、コメントありがとうございます。,"[(0, 10)]"
834,satofuutaさん、コメントありがとうございます。,"[(0, 9)]"
835,例えばジャリズムの代表的なコント「葬式ＤＪ」は、satohasuがリアリティ溢れるＤＪを違和感なく演じることで成立している。,"[(24, 32)]"
836,例えばジャリズムの代表的なコント「葬式ＤＪ」は、satosakuraがリアリティ溢れるＤＪを違和感なく演じることで成立している。,"[(24, 34)]"
837,例えばジャリズムの代表的なコント「葬式ＤＪ」は、satomisakiがリアリティ溢れるＤＪを違和感なく演じることで成立している。,"[(24, 34)]"
838,例えばジャリズムの代表的なコント「葬式ＤＪ」は、satomisakiがリアリティ溢れるＤＪを違和感なく演じることで成立している。,"[(24, 34)]"
839,例えばジャリズムの代表的なコント「葬式ＤＪ」は、satofuutaがリアリティ溢れるＤＪを違和感なく演じることで成立している。,"[(24, 33)]"
840,その大切な指輪を兄がなくしてしまい、satohasuは落ち込んでいた。,"[(18, 26)]"
841,その大切な指輪を兄がなくしてしまい、satosakuraは落ち込んでいた。,"[(18, 28)]"
842,その大切な指輪を兄がなくしてしまい、satomisakiは落ち込んでいた。,"[(18, 28)]"
843,その大切な指輪を兄がなくしてしまい、satomisakiは落ち込んでいた。,"[(18, 28)]"
844,その大切な指輪を兄がなくしてしまい、satofuutaは落ち込んでいた。,"[(18, 27)]"
845,女性にはsatohasuという連れの男性がいた。,"[(4, 12)]"
846,女性にはsatosakuraという連れの男性がいた。,"[(4, 14)]"
847,女性にはsatomisakiという連れの男性がいた。,"[(4, 14)]"
848,女性にはsatomisakiという連れの男性がいた。,"[(4, 14)]"
849,女性にはsatofuutaという連れの男性がいた。,"[(4, 13)]"
850,番組スタートより１９８３年までは『ハローポピーこちらsatohasu放送局』という番組タイトルで、玩具メーカーのポピーがスポンサーを務めていた。,"[(26, 34)]"
851,番組スタートより１９８３年までは『ハローポピーこちらsatosakura放送局』という番組タイトルで、玩具メーカーのポピーがスポンサーを務めていた。,"[(26, 36)]"
852,番組スタートより１９８３年までは『ハローポピーこちらsatomisaki放送局』という番組タイトルで、玩具メーカーのポピーがスポンサーを務めていた。,"[(26, 36)]"
853,番組スタートより１９８３年までは『ハローポピーこちらsatomisaki放送局』という番組タイトルで、玩具メーカーのポピーがスポンサーを務めていた。,"[(26, 36)]"
854,番組スタートより１９８３年までは『ハローポピーこちらsatofuuta放送局』という番組タイトルで、玩具メーカーのポピーがスポンサーを務めていた。,"[(26, 35)]"
855,satohasu・satohasuもプラスチックの原料を安く調達するために大豆農園を作っていた。,"[(0, 8), (9, 17)]"
856,satosakura・フォードsatosakuraチックの原料を安く調達するために大豆農園を作っていた。,"[(0, 10), (15, 25)]"
857,satomisaki・フォードもプラスチッsatomisakiを安く調達するために大豆農園を作っていた。,"[(0, 10), (21, 31)]"
858,satomisaki・フォードもプラスチックの原料を安satomisakiるために大豆農園を作っていた。,"[(0, 10), (27, 37)]"
859,satofuuta・フォードもプラスチックの原料を安く調達するたsatofuuta農園を作っていた。,"[(0, 9), (32, 41)]"
860,まだsatohasuの死は信じられない。,"[(2, 10)]"
861,まだsatosakuraの死は信じられない。,"[(2, 12)]"
862,まだsatomisakiの死は信じられない。,"[(2, 12)]"
863,まだsatomisakiの死は信じられない。,"[(2, 12)]"
864,まだsatofuutaの死は信じられない。,"[(2, 11)]"
865,satohasuがリードボーカル。,"[(0, 8)]"
866,satosakuraがリードボーカル。,"[(0, 10)]"
867,satomisakiがリードボーカル。,"[(0, 10)]"
868,satomisakiがリードボーカル。,"[(0, 10)]"
869,satofuutaがリードボーカル。,"[(0, 9)]"
870,この作品は名探偵satohasuのキャラクターが多数登場してとっても豪華です。,"[(8, 16)]"
871,この作品は名探偵satosakuraのキャラクターが多数登場してとっても豪華です。,"[(8, 18)]"
872,この作品は名探偵satomisakiのキャラクターが多数登場してとっても豪華です。,"[(8, 18)]"
873,この作品は名探偵satomisakiのキャラクターが多数登場してとっても豪華です。,"[(8, 18)]"
874,この作品は名探偵satofuutaのキャラクターが多数登場してとっても豪華です。,"[(8, 17)]"
875,そして犯人の人質となった仲間を救うためにsatohasuとsatohasuが大活躍します。,"[(20, 28), (29, 37)]"
876,そして犯人の人質となった仲間を救うためにsatosakuraと平次が大活satosakuraます。,"[(20, 30), (36, 46)]"
877,そして犯人の人質となった仲間を救うためにsatomisakiと平次が大活躍します。satomisaki,"[(20, 30), (43, 53)]"
878,そして犯人の人質となった仲間を救うためにsatomisakiと平次が大活躍します。satomisaki,"[(20, 30), (50, 60)]"
879,そして犯人の人質となった仲間を救うためにsatofuutaと平次が大活躍します。satofuuta,"[(20, 29), (56, 65)]"
880,タイムリミットまでにsatohasuは事件を解決できるのか！？,"[(10, 18)]"
881,タイムリミットまでにsatosakuraは事件を解決できるのか！？,"[(10, 20)]"
882,タイムリミットまでにsatomisakiは事件を解決できるのか！？,"[(10, 20)]"
883,タイムリミットまでにsatomisakiは事件を解決できるのか！？,"[(10, 20)]"
884,タイムリミットまでにsatofuutaは事件を解決できるのか！？,"[(10, 19)]"
885,しかしこれらの案を退け、satohasu・satohasuらロシア人２人とアメリカ人１人による計３案が同時に勝者に選ばれた。,"[(12, 20), (21, 29)]"
886,しかしこれらの案を退け、satosakura・イオファンsatosakura２人とアメリカ人１人による計３案が同時に勝者に選ばれた。,"[(12, 22), (28, 38)]"
887,しかしこれらの案を退け、satomisaki・イオファンらロシア人２人satomisaki人１人による計３案が同時に勝者に選ばれた。,"[(12, 22), (35, 45)]"
888,しかしこれらの案を退け、satomisaki・イオファンらロシア人２人とアメリカ人１satomisaki３案が同時に勝者に選ばれた。,"[(12, 22), (42, 52)]"
889,しかしこれらの案を退け、satofuuta・イオファンらロシア人２人とアメリカ人１人による計３案satofuuta者に選ばれた。,"[(12, 21), (48, 57)]"
890,satohasu時代には公認されていたロシア・アヴァンギャルドに背を向け、新古典主義に基盤を置いた案だった。,"[(0, 8)]"
891,satosakura時代には公認されていたロシア・アヴァンギャルドに背を向け、新古典主義に基盤を置いた案だった。,"[(0, 10)]"
892,satomisaki時代には公認されていたロシア・アヴァンギャルドに背を向け、新古典主義に基盤を置いた案だった。,"[(0, 10)]"
893,satomisaki時代には公認されていたロシア・アヴァンギャルドに背を向け、新古典主義に基盤を置いた案だった。,"[(0, 10)]"
